"sim","rep","vir_1","vir_2","vir_3","vir_4","vir_5","vir_6","vir_7","vir_8","vir_9","vir_10","vir_11","vir_12","vir_13","vir_14","vir_15","vir_16","vir_17","vir_18","vir_19","vir_20","vir_21","vir_22","vir_23","vir_24","vir_25","vir_26","vir_27","vir_28","vir_29","vir_30","vir_31","vir_32","vir_33","vir_34","vir_35","vir_36","vir_37","vir_38","vir_39","vir_40","vir_41","vir_42","vir_43","vir_44","vir_45","vir_46","vir_47","vir_48","vir_49","vir_50","vir_51","vir_52","vir_53","vir_54","vir_55","vir_56","vir_57","vir_58","vir_59","vir_60","vir_61","vir_62","vir_63","vir_64","vir_65","vir_66","vir_67","vir_68","vir_69","vir_70","vir_71","vir_72","vir_73","vir_74","vir_75","vir_76","vir_77","vir_78","vir_79","vir_80","vir_81","vir_82","vir_83","vir_84","vir_85","vir_86","vir_87","vir_88","vir_89","vir_90","vir_91","vir_92","vir_93","vir_94","vir_95","vir_96","vir_97","vir_98","vir_99","vir_100"
1,1,3.76951684241456,-1.41454447546237,1.13615517667586,-3.06075873256868,1.92391427667981,3.50277115637167,5.49372969598535,-0.0161332477761267,-4.05241276477898,-10.3260172921034,-5.06281704504781,0.178670857771543,8.29131390953703,-1.41484739387165,-0.0748224453472002,4.67541787308478,-2.06854956903593,-10.7935946072587,4.61768638348784,-3.50594862834024,-2.38990820178727,-5.0741824489399,6.16879700123113,7.2381693258464,-0.164084443238009,7.71281974195885,1.91980558856982,-6.07309023699619,5.40334005096431,0.143527611047441,-0.224624354783177,5.16677761426236,3.33942373466789,-4.68202072259658,-3.11684898655974,-3.73944852428554,-2.00854492667792,-4.6041387514843,1.52403099187573,-4.93323482469891,0.142315678350158,5.96350551893029,-0.40281259649991,-1.57812434493033,-0.234899462850176,-7.66160345132962,1.96784379614588,4.40195911965952,0.714402139441811,1.36123946086812,1.32976423284652,1.27476511615592,1.41174147866912,-4.73140382580011,8.24152670523537,-1.1496473909583,-1.86324777752781,-1.98294747947145,-6.04803878713945,1.18046322394425,-0.231552954076708,1.33657547339527,-2.27820099612352,-2.77915341946295,3.58426693846259,-1.74732546009795,-0.215573650231711,-4.66052447825343,3.10891211771075,-4.53179996503829,3.99541302796759,5.00494692960597,-5.87786775415271,0.275651236700449,1.8200706691806,3.10245743259502,4.22495804172202,-5.19746497645351,-2.94982461832588,1.83111399187897,3.41654540916773,0.570594585840862,-0.865471617163621,1.75764033704937,-0.287230735447746,1.58178630105166,-0.597959475317174,-3.80387947459797,3.08657689595163,-3.5492815683686,1.22040299581447,-1.66656853663358,-5.80310326678905,5.09489021598554,0.822717160668423,2.0554199971631,-5.7992721318656,5.16173293326441,0.870660734318184,3.17662509037194
10,1,-1.69859680492603,2.2455983497696,7.71962083846577,0.345080078261983,-2.40803775219938,-1.78663585837221,5.00940686374244,-0.629522854971773,0.928718836617852,-5.10111469344262,1.11950035929335,-1.02574724091841,2.97207331905979,1.85920788278627,-0.872846104129712,2.31783344331255,-2.18405574613214,-3.30433141400021,3.11840648808818,0.248963826189966,2.58202338218333,-4.23769951040233,-8.4979217459912,-0.346499930388921,0.952362224721222,3.67765583972595,-1.92356077484104,-2.49995433378648,0.402962765078987,0.495592683429747,-0.712004855966523,-3.79745919157247,-0.891134689969356,2.46600208354051,1.46172536822712,-1.29304415462754,1.64434636841945,2.09952346753954,0.142414904360015,-3.33726414869281,-2.05677120778783,1.54772131634746,2.77858625858083,2.21592573324624,-0.574172582080575,3.15145047867046,-2.54198895194988,-1.66335253959215,-0.716452762460877,0.938279294187966,-4.37015443633572,-3.03586278464966,2.79845224223326,1.205209373862,5.96096054564564,-5.27003244330101,3.08297382765393,0.741770491560947,-1.5150503537598,4.50284634063768,-2.30644371403679,2.52782869071573,-6.7195368004642,-1.38892049017473,-2.79702913968739,-0.982816212524964,6.66070017768083,-0.837037570441765,1.32758951445924,-0.87826006910703,-8.02099445337192,4.22953608422295,-0.563760435928469,-3.76682030009277,10.8253021889732,-0.568613151176894,-5.0660975676895,-7.82542225487828,0.221035874307455,1.16522442889896,5.66492979292511,-3.73977329728382,-2.87548314074354,-4.50879546374333,-0.600731718137153,-0.481700204436997,8.69043322213095,-2.22318645836077,4.19267662833892,2.56065736073426,-3.36979562425164,-0.169295898133178,1.75454911357452,5.04749564421821,2.95233004305553,0.645720318838009,-5.74495561246099,1.41107710802302,-0.385261016550015,1.50171899438796
100,1,0.532883786041227,0.868050713852831,8.02671420846355,2.2485974887299,2.4361725077568,-2.52424229628187,2.1683445832752,0.7274909271192,-0.808106213604576,6.48538039960978,6.84613774762691,2.96473344265191,4.36733567943498,-4.92906011588425,-4.75365689868226,-2.80804682327605,6.66503559240992,2.94493679129721,-8.27930901775474,1.86068197424684,2.79052946164622,-3.86918841199555,2.63086336085389,0.902786358463564,-9.4686710031924,2.46723437865265,6.10685155891242,-2.91531033392998,3.17216360730061,-3.71083471274019,2.0923036170045,-2.24315510533112,-3.69841955507272,-0.0669606667093809,4.22093469113794,-0.436255035409683,4.60538166519039,-5.8809021227192,7.51711800015358,-4.48700113216815,-1.54194966518462,4.30486574602848,0.54286822160809,-4.58661042411891,2.35839712749341,-2.40619869521841,-3.74991951565736,-6.9249219014039,-3.7818846997087,3.28994009525376,-5.19662992593861,3.84376153762867,-1.76161649126487,-4.49107257871122,-1.94131997062509,-4.9767070414252,-5.33662835800293,6.19457606919954,8.3957204176896,-4.13698137752873,9.49556226229812,-3.21827342633581,-2.70963279527525,-2.4961727212467,2.08034419808943,-1.11881040104021,-3.24991267871471,2.98468409406126,-1.45176545965802,2.94880374602329,2.31603767194762,-4.86243587105918,5.2266828937019,-5.35729670902277,-1.42319339731995,-0.98085092688633,1.40612933142282,-7.12847233948477,1.8384555010439,-0.946353453011813,-1.59446271617973,0.779447038231943,-2.50259588516613,3.37353501703254,8.88399219495729,-1.09332243708248,-0.620592170301657,-2.95557329988636,3.11677965464819,-4.72530495743411,-2.22346327271263,7.13871998012163,-1.92990731613586,-5.60232683269897,-2.13542621576545,0.73048243729338,3.33990453696944,-1.46333561021443,4.38166929061031,-1.11898062301283
1000,1,0.748046887600369,-0.168527403895146,1.52753268287874,-6.99867641430515,-1.77059750469535,-3.70208446614192,6.09129794449049,10.7408992583306,-3.01710085997485,2.00786101921229,-6.84040634578101,1.90199564013469,8.23781018381169,-1.43356922718362,2.78034259621788,-2.55772643714078,-0.175022533755884,8.48551771905872,4.3603929973912,-4.1850529567058,-3.59108194890521,1.84296016036538,6.76135984477534,3.49256780924265,0.675321312073004,-2.38964859404847,-4.36970004882643,1.98634582783311,-6.6655359761664,2.68645615346592,-0.406907301241121,5.75698122989921,-3.88466648387982,-7.44343328336112,7.30857057048085,7.6024090554308,1.2463099437201,6.04078120623681,-9.21132370463659,7.706412092859,-3.95202889027157,-0.125654871184873,-2.14064210765115,-1.85162781632906,-2.62499023518151,-4.46925470125452,1.49691707063338,4.28550399749896,4.93845982832263,-6.75095525283634,0.864107115250848,5.02219168009792,0.0615059617353051,-6.48838436123619,-4.58759762030731,-0.809237492419467,0.214934791442214,-5.39984828351994,4.50789982306615,2.88352084605738,4.87406158225865,-4.06242394042076,-1.76105749962711,6.37538379110611,-3.28277521353766,-3.49626262041871,-2.39526530220729,-3.57016193249104,-5.17960415140725,-5.85268203822321,0.216054928821174,-2.69170984071084,-4.99277343296146,-4.67668414798612,1.52772376525483,4.60640885372457,-7.3678051483878,5.51885491697171,4.42976912359283,-0.943271709640737,1.4698148027959,0.456971431536111,-0.580779934755938,9.7312563723359,-2.24453853030413,-6.92001372216486,-2.46811804612388,4.50771921243624,-1.14583355910792,-0.899045940742432,0.0691027911320585,-1.25244690227933,6.10264773901871,-1.15092449031699,1.26729155743381,-0.385982274906649,-5.52936279159258,5.08542019264243,-2.78137827256791,3.14049025504448
101,1,-3.10311673328476,0.770299954156332,-7.00456848132256,2.4927196869706,5.06618820096162,2.43519941532363,0.606516360628477,-2.9432126656177,-0.724464230384616,-1.21171916529367,1.64129310102594,-4.83934200550003,-5.96181720411126,-2.26830768818425,-3.0063646291893,-0.74399982736017,-4.22516118115691,-2.60707654148077,5.82348402478009,0.902648310189578,5.95249828598479,3.80790494428276,-3.45814311774512,0.2925649463534,6.1096748277784,-3.28088067257424,-1.28190640965836,-5.466370942166,4.23749904933992,-0.226329065335891,1.26690711649334,-3.08005208553473,-0.227931040733113,-1.82172843742068,-2.96202767700033,1.00881615983367,-1.03183274457795,-1.28240698132928,-3.4082952066806,3.30090291780789,6.76372584746847,-1.38556839843969,2.5563292864663,4.94906518373528,1.55605942527969,5.18440128910775,5.30893314352449,-0.125446402105203,0.337014622741325,-3.24710559392451,5.64602925376245,-4.00945493634104,0.46792649085055,1.66134299345717,0.70702121555634,3.42177995665731,4.92331481452207,-2.37546356010839,-0.237329500859534,7.07751799157104,-3.86364507069135,8.04664946815476,3.7789634160974,1.76604189762265,-1.25081039795117,0.553451524551779,3.16063066789506,-6.02656852940876,0.829296918087763,0.0531527681636188,7.51038149139848,-2.3805546849407,-5.83834001907344,4.00750541045932,-3.41326868039353,1.61049081459504,-1.74109564182102,3.11134226042793,-1.72156540919215,1.46564457946367,1.85042409334232,-0.899380601992469,-0.822284153823766,2.75789179099943,-3.33333823818802,3.31000608232485,-1.17940441941256,0.358304261800924,3.16847261225087,1.45619141340624,-2.29853939820734,-8.79250332680337,-1.26257108975691,-4.31542256536873,3.55754709757148,-1.21444761463653,-1.18983659310071,-3.14099578990918,-6.87214553145035,-9.52382650368135
102,1,4.69876121868456,1.91518125823448,0.304904789381583,10.8183386075946,-4.43523984835356,1.56035416824161,3.18785653008647,-8.61790712384742,4.16081659259196,0.315804746173326,3.41472821618614,-3.78616162996074,-7.96484243193025,-0.0545406543017943,-6.82760087404908,1.07766530171685,0.887339837701278,5.55991496803707,-1.11848357366277,8.62485351332647,1.50718349338275,-8.72733500909711,-9.80635873173537,-5.64382865052084,-5.76351518111665,-0.790486652690209,5.76585197684086,6.20133008712562,5.93624333541103,4.2809451906119,6.69983174740495,1.71918353002376,-2.21517233572918,0.79682468252701,4.4885378110824,9.17669644065708,0.672893177116352,-7.86423300566645,2.26268192086939,-7.48008401382814,10.2137426894059,-2.71355034975286,0.448048723127759,-1.85843767930923,-2.46057376326873,8.10181934791384,-0.508890222545389,-5.62234327197982,0.167800828711458,-0.237032189585609,3.07478212577919,10.8253276702078,-4.09862097059949,7.00645079588789,4.32402420114715,-3.96503929216776,3.94410112127537,-6.86129942513056,3.633148040151,-8.44422605397259,3.04577904026922,-4.09310971238317,5.72339012086138,-9.71078262980472,7.92049696183546,-2.6230399365484,2.07534621304193,6.7716170455087,-3.92320475413229,-1.40091705333852,8.97647184679987,-6.12528376945205,-3.50411120921787,1.56030896633447,-5.806775518016,-2.02616687345218,1.97322824145824,-1.86819344857349,-7.55841094669819,-1.93278702304492,-1.8943508759684,2.50944882670426,-1.14295355771383,-1.25226734080782,4.34988644023972,-1.95006904576741,-7.2695360240194,-5.47568962254082,10.3235240528371,-1.89908133984799,-5.7640303633986,-2.75636910156813,5.04400157556107,-0.220039222622269,-4.74206236077034,-2.80845157265912,10.2111149638829,-9.95313862101995,-1.26429871527823,-1.42765940650571
103,1,5.11368815200658,-3.47836220003727,4.05448350536525,-4.16914009149641,-0.61501056487238,-0.326885152732954,7.71766734914987,3.41529273253072,-4.06433601295826,4.06110113042925,-1.34231132168994,0.717894242142293,1.53008444701859,2.76530885831807,-7.88352152488267,-2.01927614472464,-6.51423501216283,5.6365776058656,-4.53673009978633,7.46263612741692,-2.47208689346906,-0.983963668163733,7.13841008329727,0.325273499726777,1.42013605426862,-1.0422653677381,-0.486348580343307,-0.282915971327041,10.2108597376647,2.04607832860264,0.497306093750659,6.40188014611923,-1.85640063660955,-0.89280231330552,2.4345597127747,-10.3960206761781,4.74549975102544,-5.47369476214304,5.96969197901368,-2.14031766726502,0.283797990674751,3.14502496073173,0.278888843057416,-9.02031698561105,2.24632917281469,0.244205897464894,-3.21707990479561,-1.52048804862247,-6.94366784033744,6.14126003952742,6.52896128918416,-2.65454910438695,-2.70851956798973,-11.1185113324765,-2.18853897624227,-2.64292145201747,2.35518905374461,1.58276340926377,0.367835244778599,-5.25493791003661,-0.0638492032956517,-6.75405661285816,-0.758941685699604,-5.34129594650171,0.133203133181734,2.86169025752647,-4.87070444145541,-0.399372787012277,-1.14393611538105,4.32853215275576,6.51298109591036,0.495463214004571,-1.30072663100339,-2.16607097712921,4.98242400304152,-2.46731669659054,1.83515782522572,2.5728819024592,-7.92229335073642,-3.57066120364196,-0.433415692467488,7.51179589195008,4.27766381662717,2.35565054592085,-4.62934979752661,3.5427586965316,-1.57457986160876,-6.61681463296941,-2.46763716001861,-2.63070670725062,3.96175561818677,1.33867138413652,0.224372664311323,0.159744174623446,-0.555619007597857,-2.23877780748727,2.81391907560239,8.14883796674724,-3.33654514750415,4.59263839366668
104,1,1.65368307604924,-2.87079420601874,-1.87970923982986,5.62826142145466,3.65249368540001,4.24424312184835,-3.51421691660233,-4.83664806515021,6.81339095926561,-9.16709630178521,-2.09573698567986,-4.90256583817558,2.39820011578485,-5.02663870317521,2.2169792815247,1.82183776102263,2.34432280920793,2.06913308401994,7.42445832442695,3.11291590984779,-3.7027717903104,8.26792822322966,-6.94335509917046,-8.82805207021025,-5.5195494639134,0.376186247002522,3.00794454865681,2.83522994343697,0.889978009279289,0.777705296465058,-0.891002034019431,2.27440660252739,3.65087001316866,1.41498639350035,2.09864083471055,3.05219147793303,-0.879524058032246,-7.06725635199988,7.04187870067359,3.36602368886625,4.67722372766019,-11.1923841873624,2.01047370358253,-3.3585402117499,-7.50881500227434,0.836502309239997,2.73267897882787,8.37807738074635,4.41641467146617,-2.27617503447366,-7.18515130691496,8.47799599781009,-0.559574587134003,7.4167724569668,5.52782044164819,3.78889772732686,1.74004045817607,-1.75728942116157,0.585422917169261,-1.3307583058036,2.63147864078587,6.49034065721032,5.5758024270797,-3.89135362001137,0.0802166765330465,3.50055797426056,3.31309429603173,-0.391313680131089,7.86461182886926,-6.76312443429745,2.9719930910362,-1.14459830526491,-4.69882485866394,-2.66353827830875,-3.88532931141465,-11.5808322849991,5.12809264332058,-0.267044046884063,0.95249827613423,-1.49461269788157,-3.33809839394876,1.46385779430285,-2.81467627708762,-2.01470399839441,-1.88374044010809,-3.55421628313396,-0.0143921564196461,-2.70072920206802,2.30040334657902,0.454688093979408,-3.52118309267469,-5.33808855221739,7.12210682542929,3.89649048625816,-6.38096121585777,0.74798574823507,4.28456728514973,-7.69961412924848,-4.44431362393864,-8.02210232721658
105,1,9.98343349503438,-2.51434685180616,-1.70216350620149,-3.05946588075451,4.03307831556285,-0.593806378093451,5.68813162955067,7.67157063719632,2.72004261076975,-5.51948249836184,-11.408529146242,-0.106026645182876,6.29224187146106,-6.22262650459418,0.179261934824709,-5.77835211614924,-0.990068260555912,8.53496270990033,10.9385085523778,1.64846668431089,-10.2956270218538,-2.86034097364707,2.23287766596615,-2.79054387415331,-10.9623822027044,4.12304896791332,0.815501810894503,7.82329406763662,-1.44447213716252,10.2530323780914,2.02895638432308,5.36031473635605,5.64116203546157,-9.09056280372859,13.5776324582291,2.3854444591887,-1.88337473314178,-1.80102732783503,3.61920912689457,0.717429255756116,0.476255330353354,-7.16019821542201,3.57877155041981,-5.57228912852461,-4.44404235104233,0.438382561810339,-0.413847388217476,8.61649219008011,1.94257106502588,-1.79813905139587,0.737016949430997,10.844966144991,-2.07084372823608,-4.40208454501985,-2.58904540520079,0.401200783564601,6.07557010794418,-1.89247538891196,-0.0829862118830924,-7.56706598675413,2.52273542812819,-6.68170909388375,2.33701115824854,-9.82261687249238,1.29172444412207,-4.4639664758992,-0.0656431869369669,-0.220976067244319,4.4187126456454,-12.4879392123704,3.04668135629702,-0.933267897071762,-3.34986079601454,-2.78718726534746,2.36963898501643,-8.15946855275013,3.93795686267714,2.20551788881184,-0.167451628264427,-1.21527033052963,-1.8495054254618,6.08549209993527,-2.5997314582307,2.75522099454685,-3.04377408646036,-8.83607002429426,-1.54263151091341,1.20673696567314,-4.11572664921794,-5.96209951104508,-2.20419173735389,-7.6262334777564,16.4726224585586,4.08036775678772,-5.48217985508822,1.95214447738189,2.01901803700089,9.72416346056654,-8.23728743236405,3.06643131904968
106,1,2.7184804505657,-3.98276250485839,-0.565531574847581,3.83181745953952,2.44340588537913,4.81888236203253,2.25667214143791,-10.8235638802032,-3.59829552477079,4.61498776846604,5.54347656108641,4.76152526164657,0.716587693251917,2.65986287927705,-7.2496218213665,3.90266652933438,3.6467048437552,-2.35967710802874,1.15659488290916,-0.352703249244877,8.47103775261604,-6.76724157549131,-13.4130926046227,-2.93196447463977,-5.89619850717289,4.99490857220749,5.41369187355209,-0.225201597222812,-5.28713442080124,-8.12910676366562,3.450739080103,-7.7771586829255,2.33418600252522,-0.804697158734362,5.78507870442792,2.31467992839935,-4.33811180670795,-5.71392907897785,8.81896911029809,-8.5670060250756,0.482175752117339,-4.013043024106,2.38873821544778,0.687232095508044,4.05799321717751,3.89271775438009,-2.59300681039509,-2.1039521598964,-1.14997922231459,3.46594721040658,-7.24956314355538,0.523124292774195,6.94924756634831,1.35134147965108,5.44308362540102,-3.57156711755135,1.79522454966858,6.17684556555862,0.398959872295672,-7.09160219059527,4.21598015953311,1.30224169368257,-5.63770786567862,-0.626070382717078,4.98452166068987,-5.58358345050326,4.32936177572172,-1.17467531383146,-4.12461662549258,-0.926107410304397,-6.11184114755927,1.40679597853367,6.89874632426673,-0.954455303357628,4.14519870228442,-4.64490273009352,2.19109083585465,-5.92176739298229,-3.20238101189143,2.18581175151419,2.2991592658307,4.38214949786615,1.86877943729239,-0.871122603136589,4.37051918044779,0.512194862284716,4.87596487097702,0.562491608215815,4.41798474387334,-3.47897544163146,0.106781508235983,-1.2438332015782,-7.52199204941306,-1.60076854179279,-7.59844767804675,-1.10934888084149,6.22355814563919,4.14772706749241,3.27650417419899,-2.08284112535734
