"sim","rep","met_1","met_2","met_3","met_4","met_5","met_6","met_7","met_8","met_9","met_10","met_11","met_12","met_13","met_14","met_15","met_16","met_17","met_18","met_19","met_20","met_21","met_22","met_23","met_24","met_25","met_26","met_27","met_28","met_29","met_30","met_31","met_32","met_33","met_34","met_35","met_36","met_37","met_38","met_39","met_40","met_41","met_42","met_43","met_44","met_45","met_46","met_47","met_48","met_49","met_50","met_51","met_52","met_53","met_54","met_55","met_56","met_57","met_58","met_59","met_60","met_61","met_62","met_63","met_64","met_65","met_66","met_67","met_68","met_69","met_70","met_71","met_72","met_73","met_74","met_75","met_76","met_77","met_78","met_79","met_80","met_81","met_82","met_83","met_84","met_85","met_86","met_87","met_88","met_89","met_90","met_91","met_92","met_93","met_94","met_95","met_96","met_97","met_98","met_99","met_100"
1,1,1.87670080110832,1.49362656973706,0.374664973694082,0.718849920316242,1.18143265211305,1.95024446534063,1.38209370615494,0.00540914444036722,0.0391529346742143,2.29087138561674,-0.545980423536258,0.974349675991108,1.26147387796916,0.340904384127641,0.438519268364719,1.10225718343635,1.06389532782029,1.3703194563503,0.75437696991405,0.820530257541074,0.559813448755266,0.666732678563267,0.168669481363891,-0.323323403198568,0.511508779162401,1.52605579895746,0.972971203257778,1.3519102694982,1.69418936665165,0.944989513473445,0.112683821987248,0.246278784664036,1.25232566934468,-1.04006835720474,-0.181311370006916,-1.04812454871054,0.475402530590986,-0.544260122641511,2.93262077880844,0.142441201542898,1.29174431624051,-0.51576826425487,0.256093122832943,0.389354412390148,2.47382389347095,0.0905696199143064,0.566960033956927,-0.601195549461629,-0.249853984459866,-1.25819227409615,1.48173921807814,0.446462431465114,-0.0214809861755592,0.55983734420677,3.66913538245773,-0.332206825061981,-1.51744968009316,-0.312098233148068,1.58426257970495,2.64089822803955,-0.603221268990715,0.0572812380095635,1.77390184208744,-0.28026622420737,-1.41447608291608,0.246607927125303,0.0429175120402357,-0.331181299619359,-0.112599576361564,-0.688823852328647,0.97590671120907,0.747779719016671,0.785403423283835,1.86865235971824,0.580423782144726,0.163394084497635,0.383847210086434,0.42943835798292,0.585579139188307,1.34085971461786,1.60636169675406,0.734901029424049,1.57525373426945,-0.670036884543996,1.07208763728457,0.591879580544241,1.25243851940803,2.0765253400171,0.143178574474723,-0.817383871142474,-1.47494025093696,-0.799807617555803,-0.752896164171644,1.76303612683516,-0.0855984387046602,-2.53382963214773,0.525266144753122,0.350759436654528,-0.133181242942201,0.796395154045954
2,1,0.112646710060618,0.376111314584656,-0.418826460766198,0.733114442297162,0.393022336964967,-2.14661121795933,0.389604754057318,-0.229379327574906,-0.340252148607401,0.738189768866119,0.451703071644979,1.91984977658802,0.78971712963221,0.0540049648659431,0.166938578786348,-0.196054731118016,0.466809771798438,-0.0758712944219808,-0.107940118493729,-0.585478541494055,-0.742288219227224,-0.49347109999772,-0.854857869155631,-1.13690431973283,-0.67023556644543,0.422786720899995,0.267907796070852,0.286946551525329,-0.882832580386398,0.518031707381934,-0.376704604968273,0.31991903604931,-0.905030649254041,0.314924310972029,1.07562512245397,-0.938315101624776,0.653762654016402,0.144374231478932,0.739632329911739,-0.195368124960382,1.66318392085187,-0.449508988669361,0.188566438448695,-0.39704570847807,-0.176845526547465,0.427662069676511,0.0168885514844192,0.284960294331305,-0.679915384595077,-0.478880959381955,-0.492945855569735,-0.269610627532071,0.209336087918405,1.45805684348341,-0.29538354778421,0.763294926544881,-0.16602948201595,-1.19119272004064,-1.10869121075214,0.52767269267247,-0.647876535386101,0.0471053694364615,1.34566665003087,0.234442893196562,-0.791364689311724,-0.401087567868349,0.682810530589558,0.356687904580485,-0.882154080669793,-0.798507687958781,-1.16536361002384,0.815294205262801,-0.699755355472693,0.521397017633506,-0.0865818053808956,-1.82890320226638,-1.33589687178003,0.0516181364746921,0.973187501283061,-0.319394290915134,-0.826256568135644,0.620310667190699,0.860201740784682,0.890224429299169,0.203186707820786,-0.279823933252931,-0.91904746756555,-0.632959748985322,0.0113119590416369,0.498189718786527,-0.456581890045912,-0.682071991892794,-0.769258890616459,0.211560341138747,-0.750465056308749,-2.90847897207366,-0.135970400853657,0.0114409370747777,-0.435574431861511,1.38682027182693
3,1,0.0126322317549554,0.943404588367229,0.99068977490705,0.123046639504585,1.58594681372079,1.51528214150132,0.1733339103875,0.616871502051707,1.21915153241349,0.0393393030238503,0.82030956907026,1.51984660339164,0.214984432292124,0.20216660554158,2.42610555742794,1.03982249154909,0.738816204180153,0.704206275322956,2.04335190357525,1.15794883476144,1.67670707617614,0.0101096475045828,1.24894317113455,0.465398120131522,1.75880688744365,-0.41520705936237,0.968931069680054,1.02622943134303,0.27087875428156,1.05352164269673,-0.408223931493291,0.234322156795485,0.537809664492804,1.70593888903906,1.45526412030634,0.314354724190826,0.639346549473963,0.0859436196678723,1.2487284480323,0.692713662821588,0.465719340924346,-0.19998552642715,-0.291983227694862,1.22077920538861,1.32359264414951,-0.545568341021672,1.10721280328993,-0.439841573298832,0.850247079174306,-1.68687868507721,-0.210037237559733,-1.0649944638726,-0.835305386601065,1.2493337751888,0.468349665646976,0.0179133219429081,-0.154317096974572,0.5010726509534,-0.886231140485528,1.59059409991003,0.00601265736932509,-0.623248378719378,1.37443613608636,-0.0215260745005942,0.515110435293137,0.905730024005542,1.14841744167367,1.57597099284591,-1.12517634448473,-0.641410036407426,-0.849560372003371,1.0742472787067,2.77866583282451,1.65991782663374,0.353430330128787,-0.0745314431132862,0.324324788993137,0.187222111306959,1.41808135290746,-0.851096497055047,0.383902437397429,1.34895786788494,0.906020278271954,0.00962778144285686,-0.987095172657129,0.719692615564445,1.37109963852053,-2.25813267630603,0.43125989084841,1.71279349754901,1.97235457877762,-0.621028636982456,-0.335166630014493,0.214660142837206,0.245871570118086,0.025713155523035,0.314094984153244,-0.294559873157544,0.115263179220528,-0.159350056989424
4,1,0.913955822911022,-0.24596414827517,0.184353436632286,0.25834988310855,-0.0288323724459076,-1.53024764269162,-0.119120345443002,-0.0440271312906699,-0.142031229722961,0.716440637687353,0.559260589005132,-0.424103498915763,0.695773810811149,-0.924214618154174,-0.0707336819486735,-0.0566077476199857,0.0304565090833445,-0.0642978825034134,0.109315961637998,0.080769056434686,0.148914855477209,-0.118957423173546,0.0598487120831365,1.22248629198983,0.344701758338738,-0.59797580488758,-1.67012064404652,0.547609339424869,0.569308988768392,0.259370272500598,0.292082707693871,1.61731119678209,1.54570991501262,-0.919405674861627,0.831300245319749,-0.215113682223,-0.502189039942611,-1.05551242369183,0.96568636599758,-1.80972078103429,1.76764843084066,0.6377062689597,-1.17892680910544,-0.117617773357684,-0.693284250421816,0.376650535545688,-1.27060768504592,-1.15190857973538,-0.250221677845567,0.0241287154575569,0.491309230975794,0.8763274463639,0.519874332171718,0.36294532967243,-0.818991451550732,0.60131688730234,-0.0127364874434717,-2.32164019963268,-0.00942034215387549,0.301495711123312,-0.00879006704203733,-0.472105391716738,-0.207517903315238,-0.4651135145464,-0.238833373219185,0.241407035360885,0.103370089359427,0.652812780787506,0.0313582747071809,0.589087033638793,-0.340793802212965,0.289595175204351,0.377800459937338,-1.19428619887424,-0.00263086025509673,0.188871518531826,0.524118790093575,0.440590176707716,-0.4394372090272,0.672786957255304,1.69158653210334,0.375064196154822,-0.198528693510952,0.0359975514491883,0.471631215722147,0.0443889947618835,-0.264087160194683,-0.514665599771282,-1.10102198540503,0.906666032986075,0.196292521987929,2.05343530773303,0.364402106549809,-1.86372297963019,0.302963373908724,1.89650295818747,1.3098173652647,-0.590449426072466,0.589613370812843,-0.152801581274475
5,1,-0.280662696756346,-0.473690541513556,-0.784566314133352,-0.926907098224758,-2.02103992074735,-1.46960568824992,-0.906256204435959,0.951412605995691,-0.702546373036152,-0.94381022859011,-0.321925252066683,-0.976051666084653,0.490345562212502,-0.421025943249618,-1.34351567929124,-1.10918279225084,-1.04851062413948,-0.664565616634404,-0.945281277554593,-0.648334103207303,-0.647276760153133,-1.12094424435806,-0.267923486981885,0.300052880047297,-1.33149108533035,1.07813807093649,-0.832831910676769,-0.390371119537546,-0.0599179596933841,-0.611091129365239,-1.26599405430871,1.02238427373695,-1.16705714376908,-0.424749713388185,0.651432501569379,-1.17554306596646,1.00205702295642,1.52294031290455,0.588239379281933,-2.23748788781089,-0.186296988355791,-1.0739212861582,0.412302575547807,-1.12879465093906,0.0600697462957451,1.2219377407269,-1.32090983319831,-0.478624895281906,1.47756020384589,-0.143742751714031,-1.60789937159482,0.802448385452165,0.657298899852794,0.0367649673530623,-0.979912356512009,-1.59590346034551,1.80801451947685,0.0498836176253894,1.53808991720899,-0.665224264932402,-0.344239464239476,1.33281581090222,-0.319726715583128,-0.207015431282767,0.124749808958149,0.987277918728382,-0.141731770994229,0.147222415731108,0.236606785945926,-1.48344530152923,1.19425400696489,-1.01160292133313,-1.49156167650524,0.748718362364548,0.590906746847669,0.951152415952129,0.636371096109121,0.519492356009906,0.10940483067773,-0.265653992581548,-1.08782899269015,-1.96050492924175,-0.534044782420603,0.357641065326946,0.871256709563622,0.128061425362041,-0.11017036051209,0.654831082123788,-0.259176996886497,0.220768757502225,-0.385288627178966,-1.19948358719782,0.174001604348582,-1.25508650573848,-0.540385663123527,0.898603884201831,-0.0493346561152448,-0.210507848480256,-0.703637102759787,-1.55356140655499
6,1,0.435928826551584,0.288048664563543,-0.726702670926166,0.454053970379105,-0.481116904253171,-0.816944491876931,1.0578362234765,0.377824852998818,0.340389435477175,0.429816200079567,-0.0635309479204076,-0.162291455381312,0.825440860130056,0.992951236888952,-0.439868912951638,0.958179406152145,-1.28411902183734,-0.0542483157665571,-1.09506921354218,-0.459472503490413,-0.41174570341518,0.0257580895064903,0.1770059779356,-0.403286642308612,-0.317786528196334,0.196364491072709,0.133490461985685,-0.721165321293004,-1.08358867624739,-0.0861399680907844,-0.162058779785527,-1.80588908107489,-0.446586347202336,1.35689874531559,-1.15697400216654,0.906208149105288,0.764265635408462,-1.16773076274267,-1.11901704266912,0.926072993056002,-0.572661658622928,-0.372934822990571,-0.549511287616215,-1.08486572727659,0.810948131681456,0.0602108567154682,0.78764324041243,-0.511742637929361,-1.42732216241136,-0.817962513505492,1.34320891904159,-0.254208663227677,0.52131263360961,-0.000296159793373857,1.62684637201282,-0.690418919988545,-1.10118144168609,0.627592870254904,-0.745465579402195,-0.39167556260225,-0.139178054585359,0.403431763742596,-0.587819678248985,0.239812626155811,0.329002293051353,-0.239447082056511,-0.130651604737557,-2.18264079971504,2.1862423352434,0.410268111536437,1.43845093506947,-1.75440412906575,0.81282602100271,-0.904865124992836,0.47859789513752,0.564001838337809,-0.688979357670603,-0.602067548672987,-1.32744015506508,-0.367014195393934,-0.801369128316887,-0.123942769469728,-0.205082119602346,-0.497439729160486,2.2926983782393,-0.000161323848054895,-0.223247649072321,0.0504544654472951,0.863999536070498,-0.96880738166748,-0.341881184200535,-0.111663654737702,0.349574433873689,1.25169588601771,0.944120651339881,0.677239106125852,0.380250306155289,-0.57137006620845,1.07817318866495,-1.04544848781745
7,1,1.40560305378407,0.0531853963074589,2.62196428383504,1.21793778639684,1.14370339526511,0.349497940774328,0.309527941892647,2.38086977157615,1.2102877250437,1.2902388230451,-0.450697495817092,0.993461284117607,0.699046373248785,0.891347159406567,0.516428150075484,1.95226174055174,1.25223226697843,1.44534126280008,1.48892636233891,2.26832804672665,1.93470795634462,0.467359277439184,0.612980459039186,0.799434510854964,2.0883670940286,0.570291495979185,-0.0990259865324422,1.87101707486796,1.79189027497478,0.611187106050303,2.18730275314558,0.431259964384139,1.53569231434982,1.54774824336071,1.87488945677228,0.528030945692458,0.161342411266329,-0.662276768804618,0.0794277242797913,-0.426358139989729,0.460538926056208,1.93595133425132,-0.0493989380780646,0.0956456945207537,0.978604103404591,2.63164483160842,0.445113112418698,1.09248916934615,-1.76184397836891,0.99594045943875,1.53214254917023,0.082617522949129,0.956984258337081,0.542952685194555,1.28307542268911,1.41134780016165,-1.38275891767923,-0.380717315384982,-0.786618812141727,1.61500606444077,1.46818810984524,-0.546091136038574,-0.318720502329732,1.69708404896812,0.988826139392936,0.391083404386131,0.619723861093325,1.91481780863674,0.123930021225779,0.229131343924337,0.741116248862741,0.908829868345095,1.0793117149911,-1.30386809284689,-0.802414246465444,0.732930405530948,0.720779905484725,0.510615576923297,0.620679593661686,0.595634036330887,0.0734467651477568,1.19725989268291,0.490860700135993,1.67234641814322,0.379812337504505,1.15101866684636,0.448582515241017,-0.375306525572371,1.13840124016407,1.72944849772243,0.362338657340111,-0.204022675186335,1.67971897971388,-0.56110858769222,0.349729754008889,-0.737523034510351,0.67479970341275,-0.599397949726158,0.82061470363815,-0.379480584357297
8,1,-0.285869915877034,-1.94043304454405,-1.65138076014375,-0.228662282086408,-0.917745446440524,-0.224374155938097,-1.5749827889771,-1.87806318054288,-1.61189766359944,-0.529977010016193,-0.334318642511398,-1.26930109133276,-1.54237834158729,-0.0651804698970568,-1.13090417998417,-1.10063686983408,-0.0468463874525413,-1.26866252976833,-1.60378269390481,-1.13413505806742,-1.60019676771037,0.382238808594679,-1.51012069654411,-1.24492266584274,-1.57505410840888,-0.146362811556433,-1.55466907858237,-0.506597617256565,-1.30476370736819,-0.729359114174758,-2.79624048025487,-0.909953104633333,-0.325230650020885,-0.104349788574729,-0.459234966454495,-0.462909403841214,0.334712645179141,1.67955469759811,-0.243520052716449,-1.86009327044762,-0.278366164814529,-0.197200367851886,-1.67768376121283,-0.0504721290556188,-1.19048345603285,0.555574206486544,-1.74388483135886,-0.974397376404398,0.449976151065954,-0.979349577768303,-0.508045720631817,0.248773565368825,0.709528687256191,-1.00839201347902,-0.227950960892746,0.22591296494292,0.143069686113525,-0.632250638776005,0.440522539652425,-2.91189613427158,-1.2973109012733,-1.35826589648765,1.04297066850528,1.93031195010331,1.67821628720689,-0.0974964807728268,1.24063801943177,-0.719567965199914,-0.94438643285425,-0.674605723254521,-0.778101377399259,0.0650397750064218,-1.0870579859757,0.546920436562317,0.498213526190507,-1.53211752237994,-3.66327968191254,2.01395754567394,0.44834089703342,-2.94084658372342,-2.08033253665032,-0.629691846510926,-1.88637164918689,0.73393296108682,-1.55598557397344,0.194304174346686,-1.50144694883214,-1.97701738368851,-1.66706555498964,-0.447245279818662,1.03975592231417,2.60226287183483,-1.21331412642063,-1.14595280773348,1.00675792515617,0.865744662268527,1.31057558782587,1.25781497662337,-0.515237465239938,0.333974566112357
9,1,-0.379197437198827,0.0565398449534746,0.050056160118225,-0.269252657185781,0.0220831556546499,0.662892046678641,0.796400784606344,0.0640971713562795,0.212653143166571,-0.167471656934929,0.395009757168661,-0.481865174742378,-0.182022601788132,0.970314295013659,0.637017746450147,0.573650976688779,0.631335195212633,0.824281655156607,0.380178144815181,0.698707437519308,0.232425648869542,-0.00962644867799438,-0.00939495045109692,-0.292218513877895,1.1429875696995,-1.64825667043948,0.599336338370214,0.684159370979905,-0.197924319085872,-0.242937057588889,-0.20918736703497,-1.05240569590423,1.31142305945342,0.122054424903114,0.158375568452856,1.16757936166107,0.591994603976158,-0.348900156410229,-0.462342484570672,0.733868924337131,-0.557589738353375,1.41610061738639,-0.32491292256492,0.649956024287349,0.429716155698337,-0.870751545708296,0.795398720936257,-0.176775187768146,-1.3085150523087,-1.43667667799442,0.441818817235669,0.684228110503257,0.125238755799712,-1.03379955884042,0.0252131320750296,-0.254709357884423,-1.22118506209569,0.457998973140503,-0.342583822410927,0.805749435717526,0.470115879264736,-0.063224307969405,-0.879248444954388,-0.0996546355862181,1.07014444709755,0.169913045488831,-0.134801827222495,0.000382952216995906,0.663576857761507,0.738500205797589,0.730486722683978,0.361422930289844,-0.779429073747358,0.408983583901817,1.17725139760602,0.611703143395411,0.0703010709584288,-0.668993305809352,-0.525174997113924,0.285677027106852,0.270705696015462,-0.403133516102949,-1.06012580081067,-0.860290884460349,0.0243153156241896,-1.34130875270202,0.33828457686638,1.4178887417536,0.918555264676315,-1.00316173570378,-0.175432215946314,-0.0626023066196656,-0.584558647514798,-0.313365505171038,0.224657465487318,-1.79764431987302,0.150434309392455,1.53087001154776,0.171809317895633,-0.433904961112198
10,1,-1.07291894011304,-1.17451511721662,-1.26398070099465,-0.289336826960722,-0.249621434395435,-1.25577559811719,0.612697585678615,-0.966077763593628,-1.27128756645319,-0.361449586390268,0.946071484274957,1.01516188357045,0.0371980726627318,-0.111852154487171,0.955270320673274,-0.511897037749977,-0.137301488986034,-0.693049951935881,-1.19740762581131,-1.18721219150544,-1.40138363064324,-0.548089180419775,-0.233333875917487,-0.497481933248044,-0.309143980057582,0.708999373522435,-1.26812071820147,-0.863330879085605,-0.42710481367163,-0.647701352314391,-0.611378200180681,-1.47915693321877,-0.766206908559211,-1.14366567568485,-1.30420645134961,-1.03306991565779,-1.82752091140132,0.906070176239025,-0.540992878366976,0.256868016645573,-0.930777746778997,0.107418159391864,0.725843446990657,0.172382162804602,-1.75916991105897,0.796957115838925,0.460664843959292,-0.187615521383468,-0.70774788475442,-0.867630363551767,-1.28147522596326,-1.55206119912187,-1.07930199925645,-1.00650536439506,-0.32527384821014,-0.618653899908403,-0.401308594341028,-0.564996821884741,-0.759605015693678,-1.19873435681236,-1.05115020927588,-0.36168155095018,0.621685713534987,-0.197444456831616,-0.59677339193183,-1.86967025435535,0.239909107066131,0.422760560827565,-0.859994390983621,0.655840275305781,-0.317209315402191,0.276008549045659,-0.968230596222776,1.10525898309434,0.783678417065174,-2.18057022280571,-1.52984147443891,-0.318096417708384,0.214738545026238,0.217620366130221,-0.0753578257958669,-0.00553672298606852,-0.589713558127694,0.0438897613692281,-0.507965758754438,0.399497817080258,-1.4261759816229,1.23727639243236,0.236967151713336,0.421487347859823,0.0689165344180769,-1.05162059474944,0.96281790818988,-1.26239792906663,0.561258487835707,-1.86163111036979,0.771544051485578,-0.985977100603069,0.630192403739105,-2.16986861058856
