"sim","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
1,-0.778005325740045,0.00353294252696768,-1.20331809296391,0.014771901824217,1.65094164136855,-0.636975189299269,-0.0678501322752795,-1.85751708317402,-1.87667679423514,-0.140873595669128
2,-0.0586069438364981,0.359798511131967,0.237850835233664,-1.25076424828053,0.469418299626794,-0.502958924049615,-0.794033343317951,0.397588159654761,0.967703042690827,-0.768538729665291
3,-0.417337266039318,2.13142560318591,0.432621327030773,-0.887526978705174,-0.656858961877414,0.287800845308144,-0.359689543322488,-0.934663928137698,1.61166613951722,1.05782687492624
4,-0.857563931139523,-0.669102800103801,-1.33031630051074,-0.268598394644136,-1.35234214508578,-1.17762781394253,1.39992522661247,1.25027565967112,0.868983963826654,-1.88195330090167
5,-0.421101988033039,-1.51064796057217,-1.01192110413527,-1.43090093621098,-1.33590068001553,0.972882245930398,-3.01847105621634,0.941073160715551,-1.73077519063482,-0.696246249683613
6,1.91963148645779,0.378656465667397,0.615356956799985,-0.597355589990031,1.4926728348973,-0.122398768471286,-0.267156626406432,-1.20106097024015,0.861099291435136,-0.41026363128118
7,1.21239618963428,1.13676557442277,-0.256409037104988,-0.412161188001734,1.05254803896965,-0.853456588310273,0.475929267838723,0.978277032958551,-0.152605406473886,-1.55762816039803
8,0.319055090018205,0.46055816720407,-1.73138160988772,0.174643963121193,-1.25086590395025,0.380876768908402,0.352898637500477,0.0318479167179756,0.672162021062284,0.665570328287252
9,0.699377386193138,1.12574814332103,-0.248333474917715,1.25185153147474,-0.0656266947658866,0.282648348230076,0.125554160588618,-0.472111866257958,0.00261680053246055,-0.802800248093701
10,0.164791397334083,0.199442271973374,0.722649601171416,0.487041936519409,-0.855646493338994,1.15105185126731,0.550336329758128,-0.579674036753803,-0.75403645039082,-0.484089500387779
11,-0.0601872964909588,-1.53979666549905,-0.335365994097473,-0.41126564978021,-1.03900799002367,-0.157140812421843,0.639972333694819,-1.03346969418381,-0.0922955622141277,-1.12065476039821
12,0.111210033002383,-0.564275096047191,-1.27334239730893,-0.763268179248567,-0.643209547652604,-0.233141113458137,-0.102809138909092,-0.0912598794133556,0.940516713397664,-1.48322124415844
13,0.445845136061334,1.109853252304,0.250026137297972,-0.340223736971676,-1.08341468353592,1.58900832711037,0.752015485527547,-0.895140048374275,-0.355535957315605,0.463450014531795
14,-1.44332687507599,0.180519923908007,-0.532262688998974,1.72584193027304,-0.312948826222126,-1.18623490202502,0.853232648402722,-0.200438203560305,-0.721121876852285,0.188353174772922
15,0.930264100913779,-0.5195189837348,-0.403915139377145,0.120119921838214,0.379516822683531,-0.28079137372174,-0.402733777787568,0.381124803164721,-3.63438111078666,0.638977982116002
16,-0.39773718609757,-0.157920874325981,-2.24602407357938,-0.663788277702719,0.69500059469966,-0.908033425104938,0.236898860863113,-0.396267762199369,0.837174922777255,0.514840076415312
17,0.32998330120544,-0.112158639578617,-1.12592856838914,0.99512309650455,0.871264006168423,-0.226323344524107,-0.475123678102768,-0.547177900412307,-0.898432828027069,0.371999894785793
18,1.15285311667278,-0.752332168848898,-0.0310853885510485,-2.09042319827666,0.615385770741513,1.04848014651821,1.50225407874596,2.39456460647467,0.714903760117058,0.685190567837835
19,-0.0929302919341102,1.21641622556992,0.523457869819571,-1.08404548961406,0.141609825623748,1.58477727031277,1.57450681500988,1.14463499284654,0.317637509587587,0.878875353904215
20,-1.6994386627142,0.80445156431777,0.845826444048199,0.61633450668001,0.120921245874768,0.00935972454831402,0.724000840551982,-2.95355754777239,-0.627563579414133,-1.60378967932037
21,0.176383639542878,-0.0379079766814529,-0.634562614072445,-0.0365128890520849,0.985869883151959,-1.64919898972944,0.921278005912395,-0.775647064230753,1.1791213343942,0.414667726027344
22,-0.749697117385938,1.02064943503768,-0.767623617960383,-0.475573764895052,-0.670863345270592,1.37636269786161,-0.139735745744925,-0.733220639245843,-0.433105462558545,1.32788717469903
23,1.88200900185795,0.423400399336578,-0.239555294527131,0.428283034546721,-0.721278381100691,1.03658791628276,1.08285251154996,-0.166423966328639,-1.65065974704033,-1.69770763943349
24,0.292886077430114,0.0431116245661365,-0.849709005465033,-0.00763673496675185,-1.21914527086777,-1.97798586854963,-0.407992095609573,0.0760768900512245,1.63780699139923,-0.812079541712604
25,0.38633713088079,0.741982539778669,1.41159722354195,-2.03640640485836,-0.557982496175995,0.733116048515811,2.60491949901153,1.21886631205745,0.58197646899447,-1.13697166266251
26,1.21915897699409,-1.03903682538206,-0.148203999507403,0.20050108674719,1.10011193945073,-0.380935308967881,0.305632869998862,-1.109551513631,-0.381499242385219,-0.538368293865346
27,0.348213889159432,1.08415992049444,-0.887315544225471,0.902743122536395,-0.259071345926201,-3.25339330150656,-0.336462250090519,1.0469276001658,1.10263738366137,-0.418625410274312
28,1.29733980479325,-0.196636905080227,-0.853030798663266,-1.02585266872603,0.335632915411101,0.211116859420646,-0.952565158541085,0.273151933378991,-0.0338010654275737,0.333921049260766
29,-0.435448159666057,0.0376458722053526,2.27342505527295,-2.02137691247793,-0.0405723676832205,-0.451589473611795,-1.06414561992444,0.844280161721427,0.27845971452131,-0.727627262979055
30,0.26318026862264,-1.13303449517346,0.283493709724647,-0.319214914757059,-0.792740654538702,-1.99035546774266,-1.10169132720531,-2.25859720312862,-0.415806731352782,0.649287878815153
31,-0.27463724800885,0.650327909624625,-1.12863099704621,-0.529193359745949,0.513116218956046,0.891983881637514,0.318396711001298,-0.185964718289989,-0.872076007300978,-0.258077227680109
32,1.35793922046841,1.09602406956293,0.467460594262118,0.326288785048121,-0.18894918253272,0.868964650403747,0.269064794952693,0.394756634696687,0.426253295631956,-0.561377199646731
33,-0.560615640755322,-1.37995187214511,-0.743672478958763,0.134211504404061,-0.829836469602235,0.108023960027534,-0.224029945910106,-0.0447558064176366,-0.89952845926512,-1.31323926933815
34,-1.29367947496838,1.65892810083237,-0.903387025887463,-0.918932796134124,-0.81426593081716,-0.64923821816086,0.0279194401540249,1.47017166220053,-0.288490022098655,-1.57472777794546
35,-1.04601771660411,-0.301649798620973,0.988924668265637,-0.183533721995126,-0.366710141962735,-0.255282094275718,-1.08998032228245,-1.59995635303883,-0.359066230899935,-0.735093766417546
36,1.24385133842522,-1.02130916160727,0.993609250750866,-0.920849951934565,0.852958116531854,-0.160953678947244,0.743193116121328,-0.937127954876745,-0.890558299659565,0.757790928858271
37,-1.46270066576932,-0.107760777254515,2.36495774863682,-0.320351548573125,-0.369564791216476,1.6934796122426,1.0597954430605,0.82994051857441,-0.957884358282706,0.301867029243057
38,0.97376207111397,1.41047553058101,0.0512431852452466,0.269608015841649,0.714947071273916,-1.0561942390645,0.599513133229147,1.07377247085798,-0.579136426979506,-0.828850379541141
39,-0.879756743452466,-1.3035076620331,0.913823443656042,-0.903775136859469,0.0499358500321217,-0.957666389569293,1.27319443348591,-1.75588752056964,0.545465934376414,1.1904311988587
40,-1.45975809297857,0.648242071667129,0.340390421235383,-2.59152076768705,-1.62451470427187,0.675930088294778,-0.695386170476193,-0.293659846512736,0.331790217835022,-0.48225950040377
41,2.49548475121964,0.872230952732056,0.880788112588113,-0.43223000322883,-0.733255667437728,-0.0504577238848715,0.681636885192102,-0.608765174860636,0.0509906541627176,0.656396882195897
42,0.569186964060674,0.00409619327967089,-0.798711518181346,-0.624467599768618,-1.13564079246749,-0.502435385975449,-0.591069045148662,0.315553785806649,-0.933109360387187,0.334784130484884
43,0.280063239500779,0.40345541748116,-0.331076457226267,-1.13234211616016,-0.205169817341996,1.46573549417524,-0.875370589119104,0.965252194316722,-0.687632572641844,0.238577914694396
44,-0.556687691266749,-0.0366585652304421,0.22848861606152,1.19213132117592,-1.11134225384091,0.222330989919196,-0.472331548603705,-1.0865721617788,-1.07230152058553,-1.77180887927503
45,-0.192347916329006,0.846636700826385,-0.349796098283181,-0.988858780679723,0.662707428332879,0.698700280590816,2.11514096695475,-0.763977363712587,-1.04737598920438,0.46271646651061
46,1.97620004668525,2.82040135967685,0.456788783902642,1.05584599809014,0.497859632089803,0.82174556572964,-0.73360367504075,0.17615905525761,-0.701315824176493,1.20295682317172
47,-0.678530538977854,1.91296586703469,-0.950535354249421,0.656299557909711,-0.207251007357205,-0.999845370694865,-0.569522429459247,0.748577644669244,0.204386634480871,0.429489151665886
48,-0.918834476703773,1.05148580826648,-0.841861814659656,0.0114750302628039,0.885734861022012,-0.231806677119457,-0.104721594759069,1.30657275714146,-0.944454444161107,-0.156626243897753
49,0.880708527474527,-0.826180098204966,-1.17411701563884,-0.178330571808691,-0.527691929079103,-0.139241201538594,-0.067870638971658,0.944291219898595,0.513447470764597,0.297693600913982
50,0.901057070505425,0.536874916841834,0.503528540051172,0.498433910347308,0.462879490541617,0.156741187116246,-0.966375200979731,0.0582586667108288,-2.33147653670041,1.22229877755611
51,-0.133695818642169,-1.95819194404655,-0.559049062522708,-0.0207698494839562,0.196615175742735,-1.1862221178774,1.18709713163629,-1.76519857920238,-0.962301416131079,-0.240767504351109
52,1.41348123730995,0.34068670167811,-0.761343994909705,0.998684821287685,0.380152776733452,0.801942149796611,1.89385903327512,0.116937153043477,-1.08680674575395,0.220041527268708
53,-1.0171074696078,-0.474705719759495,-0.51771048955912,1.24139028285993,-2.18308754499459,-0.472587337482958,0.092389133585068,-1.39854900991134,-0.636452434386721,-1.75159556725753
54,-0.0859929162214396,-0.0327804385437957,-0.690075861060754,-0.211245060108497,0.969581687575092,0.0673914901928438,0.0789235589733065,1.39150423130082,0.425939620115229,-0.151795114753253
55,0.319603017637594,-1.70868309215983,-0.512977390711648,-0.268588624198669,0.0415029208558756,0.48552849983755,0.202426742197347,-0.756359666543599,-0.584588073169137,1.06159639490974
56,-0.906376671510141,-1.2991563196379,-3.33136780219824,-1.19517192170716,-2.06625150996267,0.29767371522351,-0.308343128478845,0.28199095786179,-0.527912900324439,0.248302950436664
57,-0.881039968065504,-1.0934005466355,-0.771782554561535,0.79986462486885,-1.0162831605817,0.413570106186177,0.718538390198683,-0.286633885572982,-1.84646157272414,-0.104812960160979
58,0.977260635459875,-0.19877554322392,-0.503132775100468,-0.905095232207085,-1.55757453358352,0.626671199271344,0.554755771784714,0.413646306506461,0.828648000649237,-0.461919486486573
59,2.11057108148349,-0.387027814395827,0.0114924429730447,-0.774847683664179,-0.868798608829674,0.454335152386167,0.869860079668126,0.945273438588506,0.222625835326384,-1.66508252118305
60,-0.695287602902362,-1.15207723739687,-0.954529928811312,0.441277924053463,1.70323449843783,0.147550006955119,-1.16607982541455,0.437297559410036,-0.615755969529061,-0.211581582252721
61,0.887322039139825,-0.436436649607304,-0.722030348201962,0.852511923600776,0.87000044564298,0.454875214389697,0.466681326232903,0.0304198331501098,-1.56909598451199,-0.102690189284176
62,-0.598025977055091,0.261646918721177,0.342853042319268,2.43308695258735,0.657780512347642,1.31728537073623,-0.567758604975447,1.62345135182715,-1.92053128120108,0.199150384976524
63,-0.203473350248818,-1.05284139952712,1.13009614380208,-1.19338391436886,-0.536241899395138,0.78046525065003,2.04915812009306,-1.19379921464305,2.11684451887039,-1.39107425589604
64,0.876841120140672,-0.809726406724587,1.54104465956425,-0.357587859643033,0.971218223337375,-0.650950545114841,0.22969668555747,-1.36716399886443,-0.888922504117834,-1.12077364397582
65,-0.602879747353843,-0.044665527609322,0.18975976701157,-1.05551598999089,-0.658400345334113,-1.9960690074712,-0.5825437123104,2.27200141567483,0.163800216518386,1.7498277489567
66,-1.32573365426087,-0.322113499648544,-0.192232087855626,0.659343114795413,0.537815832787121,-1.87641703287934,1.08434525283066,0.0674882780698064,-0.469943928923072,0.188823341366392
67,-0.552877165448891,-1.11563457892039,0.255768543130894,1.37600737331877,1.42410881612302,-0.439984362961204,0.574874857906576,-1.36093480004684,-1.78080731430979,-1.05700787766517
68,0.389126602158249,-0.480517229919279,0.880257654526275,-1.84144154271285,1.43738178986718,1.03652472517975,-0.265295174268427,-0.456899348519529,0.11360653541024,0.296500113713427
69,-0.679341435920654,-0.602909103645246,-1.35433659853022,-0.585490462314169,0.602404651382198,0.183385226570667,0.140358012547275,-0.237032769525681,1.85265254609324,0.58062234840315
70,2.16587235160934,-0.229669710538333,-1.2078487667306,0.569015588027199,-0.615366496446133,0.310769726459332,-0.173381508909665,0.555675162296703,-1.31972655696282,-1.13092762085207
71,1.42332088567906,0.0897829716690762,0.179318150094976,0.615816703460972,0.52780629476957,-1.66101575575042,0.965870111928852,0.661273259547761,-1.03129177825023,-0.946517676795045
72,0.104743898513803,1.88276889722386,1.36159118738659,-0.492929120884428,-0.649352408890133,-0.0804753854476143,1.202369181737,-0.319878602666527,-1.2009658951179,0.434240001529205
73,1.13154527718315,0.778423603411203,-0.463704256552115,0.875730096858813,0.411192745049201,0.385827543112795,0.765899452224332,-0.235436295106054,0.899412200067189,0.336787258940729
74,1.16119073626615,0.690264708778722,-1.72713113695187,0.0566955419191484,-1.23834743771872,-0.799141031071296,1.5377837002264,0.205236436031986,-1.52595651491721,-0.403838374754488
75,0.619567161749677,0.574740050602777,-0.633983500839726,0.61719753097444,-1.40887573769465,0.490175849435329,0.400258672396205,-1.75013870461913,-0.911728092941402,-0.222024852661689
76,-0.150657834177377,-1.41505566792943,-0.897817894671028,0.124605303609626,0.448751638789643,2.03808318420042,1.31760733426635,-0.818407726730547,-0.37647395853082,0.545078519963739
77,0.158810853668262,0.0509990301748122,0.540380755201396,-1.31175809678246,0.616436667094541,-1.14760123122549,-1.50854466910809,-2.03053351057244,0.732171160731426,0.861797001926767
78,0.173503400638002,0.197170541624679,-1.59057595346806,0.837500202566187,-0.124976393965266,0.348405768947107,-0.487055841467256,1.46540290940017,-0.914603392732382,-1.71181401805954
79,0.0251245537973244,-0.783126315808343,0.0997139420762224,-0.314345083622613,3.25886491178777,0.456793377405953,0.793569322790813,-0.663339937343722,1.63955419413613,-0.895990673838658
